Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PDIC103,PIC101,A102,M102,A101,M101,A103,M103,R,T103,T105,T107,T109,T111,T113,T115,P101,P102,AV101,AV103,AV104,AV105,AV106,AV107,AV108,AV109,TV101,H103_heating_power,H105_heating_power,H107_heating_power,H109_heating_power,H111_heating_power,H113_heating_power,TH101_SetPoint,TH101_Temperature,TH101_Start,TH101_Status,TH102_SetPoint,TH102_Temperature,TH102_Start,TH102_Status,TH103_SetPoint,TH103_Temperature,TH103_Start,TH103_Status,FI101_Pulses,PS102,PS103,PS104,LS101,LS102,LS103,LS104,HT_EN_0,HT_ON,T_ERROR_0,SP_OK
1:22:25,0,0,0,0,0,0,0,0,187.64,178.43,168.67,164.99,85.47,97.16,94.65,92.54,86.17,0,1.509,5.124333,1393.026367,0.9,6.324696,50.366001,7.905321,0.1578,0.570065,0.5,161.44,162.87,174.04,139.75,136.93,139.36,21.68,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.800003, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:22:55,0,0,0,0,0,0,0,0,186.67,175.32,168.49,164.35,85.13,97.05,94.87,92.99,86.13,0,1.630333,5.149333,1420.872803,0.962,6.188316,50.306,7.336045,0.1618,0.592393,0.5,161.47,162.88,174.04,139.79,136.92,139.4,21.67,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,208.800003, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:23:25,0,0,0,0,0,0,0,0,186.57,175.53,168.41,164.93,84.76,96.95,94.57,92.52,86.06,0,1.604333,3.532333,1444.304687,1.012,6.280818,50.243999,7.769809,0.1666,0.572632,0.5,161.47,162.88,174.04,139.76,136.84,139.32,21.69,0, FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,18,60,60,60,60,60,60,209,209.300003, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:23:55,0,0,0,0,0,0,0,0,187.35,178.95,169.34,166.68,85.28,97.03,94.51,92.17,86.24,0,1.558666,5.376666,1409.921143,1.054,6.474805,50.183998,7.315389,0.171,0.528049,0.5,161.44,162.88,174.01,139.71,136.89,139.39,21.68,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:24:25,0,0,0,0,0,0,0,0,187.49,177.5,168.69,165.28,85.38,97.12,94.67,92.94,86.15,0,1.492666,5.151666,1394.809082,1.086,6.547074,50.122002,7.318517,0.1762,0.620155,0.5,161.47,162.9,174.02,139.7,136.87,139.34,21.7,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:24:55,0,0,0,0,0,0,0,0,185.44,174.17,168.11,163.88,84.81,97.13,94.81,93.18,86.08,0,1.601333,5.103666,1424.778076,1.194,6.101143,50.060001,7.354583,0.17,0.588474,0.5,161.47,162.88,174,139.7,136.9,139.35,21.7,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:25:25,0,0,0,0,0,0,0,0,187.27,177.76,168.9,165.28,85.41,97.2,94.7,92.66,86.2,0,1.517333,4.345333,1423.080078,1.233,6.759045,49.998001,7.365961,0.186,0.178803,0.5,161.45,162.88,174,139.64,136.87,139.38,21.69,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:25:55,0,0,0,0,0,0,0,0,187.55,177.8,169.31,165.87,85.31,97.63,95.2,92.7,86.27,0,1.686,5.504666,1404.23291,1.274,6.694663,49.938,7.381729,0.1898,0.933794,0.5,161.46,162.87,174,139.63,136.82,139.31,21.69,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:26:25,0,0,0,0,0,0,0,0,187.31,177.5,168.47,164.77,85.97,97.64,94.88,93.2,86.04,0,1.429,4.427,1405.081787,1.337,6.445532,49.875999,7.298502,0.1956,0.576402,0.5,161.49,162.92,174.03,139.6,136.8,139.34,21.7,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.600006, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:26:55,0,0,0,0,0,0,0,0,183.14,172.88,167.71,162.98,84.96,97.76,95.75,93.16,86.17,0,1.459666,5.235,1411.618896,1.387,6.644055,49.816002,7.311312,0.1994,0.589105,0.5,161.42,162.83,173.95,139.54,136.83,139.27,21.71,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:27:25,0,0,0,0,0,0,0,0,187.04,179.48,169.01,165.23,85.4,97.09,94.94,92.3,86.33,0,1.617,5.289999,1416.712891,1.42,7.067734,49.756001,7.354436,0.2054,0.526565,0.5,161.49,162.9,174.03,139.59,136.84,139.34,21.71,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.800003, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:27:55,0,0,0,0,0,0,0,0,187.6,177.57,168.46,164.2,85.33,97.46,94.91,93.01,86.1,0,1.671,5.645666,1390.224609,1.516,7.33866,49.694,7.336443,0.2092,0.589239,0.5,161.46,162.88,173.98,139.56,136.81,139.34,21.73,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:28:25,0,0,0,0,0,0,0,0,185.99,174.64,167.76,163.09,85.03,97.17,94.82,93.54,86.11,0,1.566666,3.299333,1439.125732,1.559,6.735158,49.633999,7.266908,0.2156,0.582489,0.5,161.46,162.91,174.03,139.57,136.82,139.34,21.72,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:28:55,0,0,0,0,0,0,0,0,186.98,177.48,169.14,165.61,85.23,97.24,95.02,92.9,86.3,0,1.403666,5.026333,1415.694092,1.603,6.721541,49.574001,7.347433,0.2196,0.621394,0.5,161.43,162.85,173.98,139.49,136.71,139.3,21.74,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:29:25,0,0,0,0,0,0,0,0,187.31,177.65,168.69,164.88,85.76,97.28,94.83,92.86,86.19,0,1.331667,4.777666,1399.903076,1.635,6.568998,49.509998,7.24752,0.225,0.609091,0.5,161.46,162.9,174.02,139.5,136.78,139.3,21.74,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.800003, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:29:55,0,0,0,0,0,0,0,0,186.78,176.48,169.17,164.3,85.24,97.5,95.72,93.06,86.24,0,1.485667,5.164,1421.467041,1.756,6.073012,49.450001,7.336443,0.229,0.570381,0.5,161.45,162.89,174.01,139.47,136.74,139.31,21.73,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:30:25,0,0,0,0,0,0,0,0,187.65,177.98,168.66,164.72,85.91,97.62,95.27,92.87,86.31,0,1.414667,4.960666,1397.186279,1.793,6.7133,49.389999,7.354436,0.2348,0.577932,0.5,161.42,162.86,174.02,139.43,136.77,139.32,21.8,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.600006, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:30:55,0,0,0,0,0,0,0,0,186.94,176.25,168.98,164.83,85.74,97.67,95.61,93.02,86.19,0,1.507666,5.283666,1414.845215,1.835,7.115561,49.330002,7.335054,0.239,0.597535,0.5,161.38,162.9,174.02,139.46,136.77,139.3,21.74,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:31:25,0,0,0,0,0,0,0,0,186.86,177.56,168.9,165.48,85.71,97.72,95.21,92.59,86.24,0,1.435,4.925,1415.694092,1.872,6.685023,49.268002,7.301835,0.2444,0.536431,0.5,161.43,162.88,174.02,139.43,136.75,139.32,21.75,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:31:55,0,0,0,0,0,0,0,0,186.9,177.18,169.35,165.26,85.22,97.87,95.54,92.4,86.28,0,1.636333,5.318333,1418.580566,1.872,6.680859,49.208,7.266851,0.2482,0.583811,0.5,161.39,162.87,173.99,139.41,136.74,139.28,21.74,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,18,60,60,60,60,60,60,209,209.300003, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:32:25,0,0,0,0,0,0,0,0,187.47,178.01,168.53,164.67,85.93,97.63,95.08,92.7,86.19,0,1.577667,5.240666,1390.224609,2.019,7.067167,49.146,7.318383,0.2542,0.613529,0.5,161.38,162.76,173.92,139.34,136.71,139.31,21.75,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.800003, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:32:55,0,0,0,0,0,0,0,0,184.56,173.39,167.61,162.74,85.03,97.53,95.3,93,86.17,0,1.744666,5.039666,1437.597656,2.074,6.685709,49.085999,7.336468,0.2582,0.63014,0.5,161.36,162.79,173.91,139.3,136.72,139.3,21.71,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:33:25,0,0,0,0,0,0,0,0,187.39,178.85,168.48,164.12,86.06,97.58,95.21,92.71,86.21,0,1.333,4.823999,1391.413086,2.132,6.622654,49.023998,7.236577,0.2636,0.561034,0.5,161.41,162.85,173.96,139.34,136.77,139.28,21.77,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,208.800003, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:33:55,0,0,0,0,0,0,0,0,183.6,172.65,167.74,161.7,85.11,98.05,96.42,93.09,86.23,0,1.431,5.440666,1406.779785,2.173,6.962014,48.964001,7.201523,0.2676,0.573603,0.5,161.44,162.88,174,139.32,136.69,139.28,21.77,0, FALSE , TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:34:25,0,0,0,0,0,0,0,0,187.7,180.06,169.06,164.49,85.61,97.74,95.68,92.75,86.38,0,1.583,5.522333,1397.440918,2.218,7.091641,48.902,7.322914,0.2736,0.581099,0.5,161.43,162.86,173.99,139.32,136.71,139.29,21.75,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.300003, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:34:55,0,0,0,0,0,0,0,0,187.14,175.98,168.44,163.79,85.9,97.87,95.56,93.52,86.27,0,1.479,5.627333,1408.902344,2.318,6.620031,48.841999,7.277615,0.2776,0.600001,0.5,161.42,162.81,173.95,139.29,136.7,139.29,21.79,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,208.699997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:35:25,0,0,0,0,0,0,0,0,186.65,177.18,168.6,163.72,85.37,97.86,95.82,93.44,86.19,0,1.554333,5.068999,1419.174805,2.352,6.924709,48.782001,7.323056,0.2832,0.592295,0.5,161.44,162.9,174.04,139.33,136.66,139.24,21.77,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:35:55,0,0,0,0,0,0,0,0,187.41,177.72,168.51,164.35,85.56,98.03,95.58,93.17,86.29,0,1.584666,5.651666,1394.809082,2.397,6.75895,48.722,7.201609,0.2876,0.584592,0.5,161.43,162.85,174,139.29,136.62,139.19,21.81,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.699997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:36:25,0,0,0,0,0,0,0,0,186.19,176.45,168.39,163.69,85.14,97.7,95.52,93.13,86.19,0,1.712667,4.802333,1421.127441,2.435,6.554851,48.66,7.199919,0.2926,0.560138,0.5,161.42,162.84,174.03,139.27,136.69,139.29,21.79,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:36:55,0,0,0,0,0,0,0,0,187.25,177.84,168.97,165.46,85.35,97.69,95.34,92.72,86.26,0,1.537667,5.395666,1410.005859,2.488,6.330297,48.599998,7.302917,0.2974,0.567802,0.5,161.4,162.85,173.99,139.25,136.67,139.29,21.76,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:37:25,0,0,0,0,0,0,0,0,186.84,176.4,168.71,164.72,85.26,97.75,95.39,92.78,86.13,0,1.627666,4.578,1416.373291,2,6.577547,48.537998,7.329028,0.3026,0.635842,0.5,161.43,162.78,173.98,139.25,136.66,139.28,21.77,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:37:55,0,0,0,0,0,0,0,0,187.21,176.82,169.02,165.38,85.62,97.87,95.5,93.03,86.24,0,1.640333,5.363333,1409.156982,2.623,6.72029,48.5,7.201523,0.3058,0.620846,0.5,161.49,162.88,174.03,139.24,136.74,139.36,21.78,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:38:25,0,0,0,0,0,0,0,0,187.36,177.53,168.5,164.59,86.42,97.88,95.43,93.47,86.18,0,1.557333,5.587666,1381.904541,2.687,6.425805,48.417999,7.256544,0.313,0.548626,0.5,161.47,162.86,174.02,139.25,136.67,139.25,21.78,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,208.699997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:38:55,0,0,0,0,0,0,0,0,183.61,172.57,167.8,162.96,85.36,97.69,95.71,93.61,86.24,0,1.557333,5.024,1433.862305,2.721,6.804287,48.358002,7.180417,0.3162,0.610816,0.5,161.47,162.88,174.05,139.25,136.69,139.31,21.77,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:39:25,0,0,0,0,0,0,0,0,187.6,179.92,168.97,164.11,85.77,97.75,95.96,93.16,86.34,0,1.466333,5.424666,1391.922607,2.766,6.800907,48.296001,7.278872,0.3228,0.541,0.5,161.45,162.84,174,139.21,136.67,139.29,21.79,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:39:55,0,0,0,0,0,0,0,0,184.81,173.79,167.71,162.53,84.93,97.55,95.45,93.47,86.09,0,1.387333,5.108999,1432.588623,2.858,6.510254,48.236,7.336229,0.326,0.604234,0.5,161.57,162.97,174.1,139.31,136.65,139.21,21.78,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:40:25,0,0,0,0,0,0,0,0,187.34,178.29,168.78,164.33,86,97.75,95.52,93.36,86.32,0,1.483,5.476333,1387.083252,2.893,6.447961,48.175999,7.276208,0.3314,0.530471,0.5,161.51,162.91,174.04,139.21,136.62,139.27,21.76,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:40:55,0,0,0,0,0,0,0,0,184.22,172.9,167.73,162.71,85.2,97.63,95.6,93.56,86.2,0,1.458,5.627999,1401.431152,2.941,6.308672,48.116001,7.200165,0.335,0.534426,0.5,161.4,162.89,174.03,139.22,136.64,139.31,21.75,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:41:25,0,0,0,0,0,0,0,0,187.69,179.23,169.3,164.96,85.35,97.43,95.53,92.93,86.48,0,1.663666,5.526666,1409.581543,2.986,6.347447,48.054001,7.236681,0.3412,0.57816,0.5,161.5,162.88,174.05,139.22,136.64,139.29,21.78,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.5, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:41:55,0,0,0,0,0,0,0,0,187.2,176.77,168.56,164.16,85.79,97.46,95.27,93.5,86.23,0,1.549,5.588999,1399.563477,3.053,6.234921,47.993999,7.336266,0.3452,0.606709,0.5,161.5,162.87,174.01,139.2,136.59,139.24,21.75,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:42:25,0,0,0,0,0,0,0,0,186.38,175.81,168.6,163.95,85.52,97.54,95.58,93.74,86.31,0,1.605333,4.773333,1428.938232,3.114,6.789686,47.933998,7.236837,0.3506,0.567573,0.5,161.63,162.99,174.15,139.31,136.55,139.24,21.76,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:42:55,0,0,0,0,0,0,0,0,186.88,177.35,169.09,165.11,85.01,97.48,95.37,93.15,86.25,0,1.614666,5.079999,1426.730713,3.17,6.70966,47.872002,7.286145,0.3548,0.578578,0.5,161.5,162.86,173.98,139.19,136.58,139.25,21.79,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,18,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
1:43:25,0,0,0,0,0,0,0,0,186.74,176.71,168.7,164.63,84.83,97.21,95.04,92.74,86.16,0,1.642666,4.147333,1440.739014,3.229,6.504906,47.812,7.260398,0.3606,0.580153,0.5,161.49,162.89,174.03,139.19,136.64,139.26,21.79,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.300003, TRUE , FALSE ,0,20.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
