Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PDIC103,PIC101,A102,M102,A101,M101,A103,M103,R,AV101,AV103,AV104,AV105,AV106,AV107,AV108,AV109,TV101,TH101_SetPoint,TH101_Temperature,TH101_Start,TH101_Status,TH102_SetPoint,TH102_Temperature,TH102_Start,TH102_Status,TH103_SetPoint,TH103_Temperature,TH103_Start,TH103_Status,FI101_Pulses,T_ERROR_0
12/5/2023 23:43,0,0,0,0,0,0,0,0,109.7,110.2,109.7,109.8,108.4,110,109.8,104.1,89.9,1.1,0.9,0.1,1365.8,2.1,2.6,88.9,-19,7,-23.3,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41,129,126.900002,TRUE,FALSE,0,27.4,TRUE,FALSE,105,93.5,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:43,0,0,0,0,0,0,0,0,109.1,109.6,108.9,108.9,108,109.2,109.2,106.2,89.8,0.9,1.3,0,1326.5,2.1,2.1,89,-20.6,7.3,-23.1,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,128,127.199997,TRUE,FALSE,0,26.799999,TRUE,FALSE,105,93.400002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:44,0,0,0,0,0,0,0,0,109.5,110,109.6,109.6,108.8,109.5,108.7,102.3,89.9,1.1,0.5,0.1,1361.7,2.1,1.3,89.2,-21.3,7.1,-22.9,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,44,127,127.400002,TRUE,FALSE,0,26.700001,TRUE,FALSE,105,93.400002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:44,0,0,0,0,0,0,0,0,108.6,109.2,108.7,108.8,108.3,109.2,109.3,105.9,89.9,1,0.3,0.1,1336.9,2.2,1.7,89.5,-21.4,6.7,-22.5,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,127,127.199997,TRUE,FALSE,0,27.4,TRUE,FALSE,105,93.400002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:45,0,0,0,0,0,0,0,0,109.1,109.6,109.1,109.2,108.3,109.5,109.5,105.7,89.9,1,0.4,0,1357.1,2.2,1.5,89.4,-17.1,6.9,-22.7,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,44,126,127.199997,TRUE,FALSE,0,27.1,TRUE,FALSE,105,93.400002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:45,0,0,0,0,0,0,0,0,109.1,109.6,108.8,108.8,107.4,109,108.8,104.7,89.8,0.8,2.8,0,1306.6,2.2,2.5,89.9,-18.1,6.3,-22.1,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,127,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,93.300003,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:46,0,0,0,0,0,0,0,0,108.9,109.5,109,109,108.2,109,108.8,103.3,89.8,1.1,0.3,0,1387,2.2,2.5,89.7,-20.1,6.5,-22.3,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,40,127,127,TRUE,FALSE,0,27.799999,TRUE,FALSE,105,93.300003,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:46,0,0,0,0,0,0,0,0,108.6,109.1,108.6,108.6,108,109.1,108.9,104.7,89.7,1,0.6,0.1,1325.5,2.3,2.5,90,-18.1,6.2,-21.9,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,127,127,TRUE,FALSE,0,27.5,TRUE,FALSE,105,93.199997,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:47,0,0,0,0,0,0,0,0,109,109.5,109,108.9,107.8,108.6,108.5,102.8,89.6,1,0.2,0.1,1383.8,17,2.6,90.1,-18,0,-21.8,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,126,126.699997,TRUE,FALSE,0,27.4,TRUE,FALSE,105,93.199997,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:47,0,0,0,0,0,0,0,0,108.3,108.8,108,107.9,106.9,108.2,108.2,105.1,89.5,1,0.2,0,1337.4,2.3,2.5,90.4,-18,5.8,-21.6,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,42,127,126.599998,TRUE,FALSE,0,28.1,TRUE,FALSE,105,93.199997,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:48,0,0,0,0,0,0,0,0,108.5,109,108.4,108.5,107.4,108.5,108.2,102.5,89.6,1,0.7,0.1,1326.4,2.3,2.6,90.5,-18,5.6,-21.4,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,127,126.599998,TRUE,FALSE,0,27.6,TRUE,FALSE,105,93.199997,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:48,0,0,0,0,0,0,0,0,108.4,108.9,108.3,108.4,107.5,108.8,108.8,104.7,89.5,1,0.3,0,1329.4,2.3,2.6,90.6,-21.3,5.5,-21.2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,125,126.5,TRUE,FALSE,0,28.200001,TRUE,FALSE,105,93.099998,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:49,0,0,0,0,0,0,0,0,108.8,109.3,108.8,108.9,107.9,109.2,109.1,103.1,89.5,1,0.2,0.1,1358.7,2.4,2.6,90.8,-18,5.3,-21,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,125,126,TRUE,FALSE,0,28,TRUE,FALSE,105,93.099998,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:49,0,0,0,0,0,0,0,0,108.6,109,108.5,108.5,107.7,108.9,108.9,105.1,89.5,1.1,0.3,0,1337,2.4,2.5,91,-18,5.1,-20.9,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,128,125.800003,TRUE,FALSE,0,27.799999,TRUE,FALSE,105,93.099998,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:50,0,0,0,0,0,0,0,0,108.7,109.2,108.5,108.6,107.6,109,108.8,103.9,89.6,1,0.3,0,1346.3,2.4,2.2,91.1,-18.1,5,-20.8,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41,127,126.099998,TRUE,FALSE,0,27.5,TRUE,FALSE,105,93.099998,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:50,0,0,0,0,0,0,0,0,108.7,109.2,108.4,108.4,107.7,108.9,108.7,104.1,89.6,0.9,0.3,0.2,1327,2.4,1.8,91.3,-17.1,4.8,-20.5,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,128,126.400002,TRUE,FALSE,0,27.4,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:51,0,0,0,0,0,0,0,0,108.8,109.3,108.5,108.6,107.7,109,108.8,103.8,89.5,1,0.6,0.1,1336.8,2.4,1.9,91.4,-16.4,4.6,-20.4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,127,126.599998,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:51,0,0,0,0,0,0,0,0,108.5,109.1,108.5,108.6,107.9,109,108.9,104.6,89.6,1.1,0.2,0.1,1337.8,2.4,1.9,91.5,-15.2,4.5,750.6,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,127,126.599998,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:52,0,0,0,0,0,0,0,0,108.7,109.2,108.5,108.5,107.7,108.9,108.5,103.9,89.6,0.9,3.1,0,1296.9,2.5,2,91.6,-18,4.3,-20.1,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,126,126.599998,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:52,0,0,0,0,0,0,0,0,108.2,108.7,108.1,108.1,107.6,108.7,108.5,104.8,89.6,1,0.3,0,1334.6,2.5,2.1,91.8,-18,4.1,-19.9,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,128,126.5,TRUE,FALSE,0,27.4,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:53,0,0,0,0,0,0,0,0,108.8,109.3,108.6,108.7,107.4,108.6,108.2,102.4,89.5,1,0.3,0.1,1337.4,2.5,2.4,92,-18.1,4,-839.4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,127,126.699997,TRUE,FALSE,0,27.5,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:53,0,0,0,0,0,0,0,0,108.8,109.3,108.6,108.7,107.5,108.6,108.4,102.5,89.5,1,0.3,0,1356.6,2.5,2.4,92.2,-15.5,3.7,-19.4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,127,126.900002,TRUE,FALSE,0,27.799999,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:54,0,0,0,0,0,0,0,0,108.2,108.8,108.1,108.2,107.6,108.7,108.7,105.7,89.5,0.9,0.3,0,1315.9,2.5,2.4,92,-18.1,3.8,277,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,128,126.800003,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:54,0,0,0,0,0,0,0,0,109.4,109.8,109.2,109.2,108,109.3,108.5,100.5,89.5,1,1.5,0.3,1335,2.6,2.4,92.4,-14.8,3.5,-19.3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,128,126.900002,TRUE,FALSE,0,27.6,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:55,0,0,0,0,0,0,0,0,108.7,109.2,108.5,108.6,108.1,109.1,109.1,105.8,89.5,0.9,0.3,0,1332.8,2.6,2.4,92.5,-18,3.4,26.7,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,127.199997,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:55,0,0,0,0,0,0,0,0,108.8,109.3,108.5,108.6,107.9,109,108.8,104.1,89.5,1,0.5,0,1347.5,2.6,2,92.6,-17.1,3.2,-18.7,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,127,127.199997,TRUE,FALSE,0,26.799999,TRUE,FALSE,105,93,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:56,0,0,0,0,0,0,0,0,108.5,109.1,108.2,108.2,107.5,108.8,108.6,104.6,89.5,0.9,0.8,0,1314.6,2.6,2,92.8,-14.7,3,-18.7,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,127,127.099998,TRUE,FALSE,0,27.1,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:56,0,0,0,0,0,0,0,0,108.5,109.1,108.4,108.5,107.6,108.8,108.6,104.3,89.4,1,0.3,0.3,1363.8,2.6,2.1,92.9,-18,2.9,-18.6,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,127,126.900002,TRUE,FALSE,0,27.200001,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:57,0,0,0,0,0,0,0,0,109.1,109.6,108.7,108.7,107.4,108.5,108.2,102.4,89.4,0.8,0.8,0.4,1332.9,2.7,2.3,93,-14.8,2.7,-18.4,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,126,126.800003,TRUE,FALSE,0,27.5,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:57,0,0,0,0,0,0,0,0,108.8,109.3,108.5,108.5,107.7,109.1,108.9,104.1,89.4,1,0.3,0.2,1360.2,2.7,2.4,93.1,-15.5,2.6,-18.3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,126,126.699997,TRUE,FALSE,0,27.6,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:58,0,0,0,0,0,0,0,0,109,109.5,108.5,108.5,107.2,108.4,108,102.6,89.4,0.8,0.9,0.1,1324.7,2.7,2.6,93.3,-15.5,2.5,-18,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,126,126.400002,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:58,0,0,0,0,0,0,0,0,108.9,109.4,108.9,109,107.8,109,108.7,103.1,89.3,1,0.3,0.3,1374.9,2.7,2.4,93.4,-14.2,2.3,-17.8,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,126,126.400002,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:59,0,0,0,0,0,0,0,0,109.1,109.6,108.7,108.7,107.2,108.7,108.1,102.7,89.5,0.8,1,0,1325.2,2.7,2.3,93.5,-18.1,2.2,-17.7,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,125,126.099998,TRUE,FALSE,0,27.299999,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
12/5/2023 23:59,0,0,0,0,0,0,0,0,109,109.5,108.8,108.8,107.7,109.2,108.7,102.6,89.4,0.9,0.8,0.3,1337.2,2.7,2.1,93.6,-13.5,2,-17.6,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,126.099998,TRUE,FALSE,0,27.200001,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:00:08,0,0,0,0,0,0,0,0,108.7,109.2,108.3,108.3,107.4,109,108.4,103.6,89.5,0.7,1.7,0.1,1309.7,2.8,2,93.8,-14.6,1.9,-17.4,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,128,126.099998,TRUE,FALSE,0,26.9,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:00:38,0,0,0,0,0,0,0,0,108.7,109.2,108.6,108.7,107.7,108.9,108.3,102.6,89.4,0.9,1.5,0.1,1330.3,2.8,2,93.9,-15.1,1.8,-17.1,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,126,126.300003,TRUE,FALSE,0,26.9,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:01:08,0,0,0,0,0,0,0,0,108.8,109.2,108.4,108.4,107.3,108.8,108.1,102.7,89.4,0.8,1.7,0.3,1323.3,2.8,2.3,94,-14.6,1.6,-17,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,125,126.099998,TRUE,FALSE,0,27.200001,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:01:38,0,0,0,0,0,0,0,0,108.6,109,108.2,108.3,107.4,108.7,108.2,103,89.4,0.8,0.5,0.2,1310.9,2.8,2.2,94,-13.9,1.5,-16.8,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,125,125.699997,TRUE,FALSE,0,27.200001,TRUE,FALSE,105,92.800003,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:02:08,0,0,0,0,0,0,0,0,108.5,109.1,108.4,108.4,107.1,108.6,108.1,103.2,89.3,1,0.6,0.3,1326.9,5,2.3,5,-12.3,1.3,-16.6,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,126,125.300003,TRUE,FALSE,0,27,TRUE,FALSE,105,92.900002,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:02:38,0,0,0,0,0,0,0,0,108.6,109.1,108.3,108.4,107.5,108.5,107.9,102.4,89.3,0.8,1.3,0.1,1313.9,2.8,2.3,94.3,-12.7,1.2,-29.9,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,126,125.199997,TRUE,FALSE,0,27.200001,TRUE,FALSE,105,92.800003,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:03:08,0,0,0,0,0,0,0,0,108.7,109.2,108.5,108.5,107,108.2,107.6,101.7,89.4,0.9,0.8,0.3,1329.4,2.9,2.2,94.4,0,1.1,-16.2,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,125.400002,TRUE,FALSE,0,27.1,TRUE,FALSE,105,92.800003,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:03:38,0,0,0,0,0,0,0,0,108.6,109,108.1,108.2,107.3,108.6,108,102.9,89.4,0.9,1.9,0,1284.6,2.9,2.2,94.5,-14.8,0,-16,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,125.800003,TRUE,FALSE,0,27,TRUE,FALSE,105,92.800003,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:04:08,0,0,0,0,0,0,0,0,108.4,108.9,108.3,108.3,107.4,108.7,108.1,102.3,89.3,0.9,0.9,0.3,1319.4,2.9,2.1,94.6,-12.4,0.8,-15.8,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,125.900002,TRUE,FALSE,0,26.9,TRUE,FALSE,105,92.800003,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:04:38,0,0,0,0,0,0,0,0,108.4,108.9,108,108,107.1,108.5,107.9,103,89.4,0.9,1,0.3,1306.7,2.9,2.2,94.8,-12.3,0.7,-15.5,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,126,125.900002,TRUE,FALSE,0,26.9,TRUE,FALSE,105,92.800003,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:05:08,0,0,0,0,0,0,0,0,108.6,109.1,108.4,108.4,106.6,108,107.4,101.1,89.2,0.9,2,0.3,1293.4,2.9,2.2,94.9,-13.3,0.6,-15.4,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,126,125.800003,TRUE,FALSE,0,27.1,TRUE,FALSE,105,92.800003,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:05:38,0,0,0,0,0,0,0,0,108.4,108.9,108.1,108.2,107.1,108.6,108.1,102.6,89.2,0.8,1,0.2,1277,3,2.2,94.9,-13.2,0.5,-15.1,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,125.699997,TRUE,FALSE,0,27,TRUE,FALSE,105,92.699997,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:06:08,0,0,0,0,0,0,0,0,107.8,108.3,107.3,107.4,106.5,107.8,107.5,104.9,89.4,0.8,0.7,0,1284.8,3,2.2,95,-10.5,0.3,-14.8,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,126,125.900002,TRUE,FALSE,0,27,TRUE,FALSE,105,92.699997,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:06:38,0,0,0,0,0,0,0,0,108.2,108.6,107.9,108,106.8,107.7,107.1,100.7,89.2,0.9,0.4,0.3,1317.1,3,2.2,95.1,-10.1,0.2,-14.7,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,126,125.900002,TRUE,FALSE,0,27,TRUE,FALSE,105,92.699997,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:07:08,0,0,0,0,0,0,0,0,107.7,108.2,107.3,107.4,106.5,107.7,107.4,104.2,89.3,0.7,0.9,0.2,1249.2,3,2.2,95.2,-12.9,0.1,-14.6,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,125,125.699997,TRUE,FALSE,0,27.799999,TRUE,FALSE,105,92.699997,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:07:38,0,0,0,0,0,0,0,0,108.2,108.8,108.3,108.3,106.8,107.6,107.2,98.9,89.1,0.8,0.3,0.1,1363.3,3.1,2.4,95.3,-11.7,0,-14.1,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,124,125.5,TRUE,FALSE,0,27.6,TRUE,FALSE,105,92.699997,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:08:08,0,0,0,0,0,0,0,0,108.8,109.4,108.7,108.5,106.7,108,107.8,97.8,89,1,0.9,0.1,1349.8,3.1,2.7,95.4,-10.8,0,-13.2,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,42,125,125.099998,TRUE,FALSE,0,27.700001,TRUE,FALSE,105,92.699997,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:08:38,0,0,0,0,0,0,0,0,108.4,108.9,108.4,108.4,107.6,108.8,108.6,103.5,89.2,1,1.3,0.1,1301.7,3.1,2.8,95.4,-8,0,-11.7,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41,124,125.199997,TRUE,FALSE,0,27.5,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:09:08,0,0,0,0,0,0,0,0,108.4,108.9,108.5,108.5,107.7,108.5,107.9,102,89,0.9,0.7,0.1,1329.6,3.1,2.3,95.3,-2.8,0,-11.9,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,124.800003,TRUE,FALSE,0,26.700001,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:09:38,0,0,0,0,0,0,0,0,108.9,109.4,109,109,107.6,108.5,107.9,99.5,89,1.1,0.3,0,1384.8,3.1,1.9,95.3,4.8,0,-5.5,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,125.300003,TRUE,FALSE,0,26.700001,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:10:08,0,0,0,0,0,0,0,0,109,109.5,108.7,108.5,107.3,108.5,108.5,102.1,89,1,1.2,0,1329.6,3.1,1.7,95.2,6.4,0.1,-1.3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,128,125.699997,TRUE,FALSE,0,26.6,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:10:38,0,0,0,0,0,0,0,0,108.8,109.3,108.8,108.9,107.7,109.1,108.8,104.1,89,1,2.3,0.1,1320.7,3.1,1.3,95.1,6.4,0.1,2.8,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,128,126.400002,TRUE,FALSE,0,26,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:11:08,0,0,0,0,0,0,0,0,108.8,109.3,108.5,108.4,107.3,108.4,108,103.4,89.2,1,4.4,0,1284.4,3.2,1.4,95.1,6.4,0.1,2.8,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,128,126.699997,TRUE,FALSE,0,25.9,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:11:38,0,0,0,0,0,0,0,0,107.9,108.4,107.8,107.9,107.4,108.2,108.4,105.6,89.1,1,1.4,0.1,1284.6,3.2,1.6,95,4.8,0.1,2.9,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,126.900002,TRUE,FALSE,0,26.200001,TRUE,FALSE,105,92.5,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:12:08,0,0,0,0,0,0,0,0,108.7,109.3,108.8,108.8,107.6,108.2,107.1,100,88.8,1.1,0.5,0.3,1331.5,3.2,1.8,95,4.7,0.2,2.9,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,127,126.800003,TRUE,FALSE,0,26.4,TRUE,FALSE,105,92.5,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:12:38,0,0,0,0,0,0,0,0,108.4,108.8,108.1,108.1,106.9,108.4,108.2,103.7,89.1,0.9,1,0.1,1302.6,3.2,2.1,95,5.7,0.2,2.9,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,126,126.699997,TRUE,FALSE,0,27.200001,TRUE,FALSE,105,92.5,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:13:08,0,0,0,0,0,0,0,0,108.5,109.2,108.7,108.7,108,108.8,108.3,103,88.8,1.1,0.4,0.1,1346.7,3.2,2.5,94.9,5.1,0.2,2.8,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,128,126.800003,TRUE,FALSE,0,26.9,TRUE,FALSE,105,92.5,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:13:38,0,0,0,0,0,0,0,0,108.5,109,108.5,108.5,107.9,108.8,108.8,103.9,88.8,1.3,0.6,0.1,1313.9,3.3,2.6,94.9,5.7,0.2,2.8,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,128,126.900002,TRUE,FALSE,0,26.799999,TRUE,FALSE,105,92.5,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:14:08,0,0,0,0,0,0,0,0,108.1,108.6,108,108,107.4,108.4,108.3,105.1,89.1,0.8,0.4,0.1,1277.4,3.3,2.4,94.9,5.7,0.3,2.8,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,44,127,127.099998,TRUE,FALSE,0,26.9,TRUE,FALSE,105,92.5,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:14:38,0,0,0,0,0,0,0,0,108.8,109.4,109,108.8,107.4,108.1,107.8,100.5,88.8,1,0.3,0.3,1378.1,3.3,2.3,94.8,4.7,0.3,2.8,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,128,127,TRUE,FALSE,0,27,TRUE,FALSE,105,92.5,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:15:08,0,0,0,0,0,0,0,0,109.1,109.6,108.8,108.6,107.3,108.5,108.6,102.8,88.9,1,0.8,0.1,1345.7,3.3,2.3,94.8,4.8,0.3,2.8,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,128,127.300003,TRUE,FALSE,0,27.5,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
13/05/2023 00:15:38,0,0,0,0,0,0,0,0,108.9,109.4,108.9,108.9,108,109,108.4,102.6,88.9,1,0.5,0.1,1342.6,3.3,2.2,94.7,6.4,0.3,2.8,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,128,127.699997,TRUE,FALSE,0,27,TRUE,FALSE,105,92.599998,TRUE,FALSE,TRUE,FALSE
