Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T116,PDIC101,PDIC102,PIC101,P101,TV101,H103_heating_power,H105_heating_power,H107_heating_power,H109_heating_power,H111_heating_power,H113_heating_power,TH101_SetPoint,TH101_Temperature,TH102_SetPoint,TH102_Temperature,TH103_SetPoint,TH103_Temperature,A104,M104,A101,M101,A103,M107,M106,A106,A107,M103,F101,F102,F103,F104,AV101,AV103,AV104,AV105,AV106,AV107,AV108,AV109,FI101_Pulses,HT_EN_0,HT_ON,LS101,LS102,LS103,LS104,P102,PS102,PS103,PS104,SP_OK,TH101_Start,TH101_Status,TH102_Start,TH102_Status,TH103_Start,TH103_Status,T_ERROR_0,T201,T202,T203,T204,T205,T206,T207,T208,T209,T210,T211,T212,T213,PDIC201,PDIC202,PIC201,P201,TV201,H203_heating_power,H205_heating_power,H207_heating_power,H209_heating_power,H211_heating_power,H213_heating_power,TH201_SetPoint,TH201_Temperature,TH202_SetPoint,TH202_Temperature,TH203_SetPoint,TH203_Temperature,A203,M203,AV109,AV201,AV203,AV205,AV207,AV208,FI201_Pulses,HT_EN_0,HT_ON,LS201,LS202,LS203,LS204,P204,PS102,PS104,SP_OK,TH201_Start,TH201_Status,TH202_Start,TH202_Status,TH203_Start,TH203_Status,T_ERROR_0
13:08:00,0,0,0,0,0,0,0,0,100.64,100.81,125.36,100.33,127.1,99.85,137.21,100.73,127.48,100.69,126.57,100.92,128.78,99.21,97.82,0.768,0.508,978.469666,35,0,60,60,60,60,60,60,135,134.899994,0,14.4,120,100.300003,1.39,0.462906,71.949997,4.396289,5.71,0.068577,-0.213581,11.341,12.904,2.549118,2.951009,3.091476,2.554237,4.456918, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.12,140.12,117.12,135.26,119.55,TRUE,116.73,TRUE,108.84,TRUE,118.98,TRUE,0.414667,0.354,977.752808,35,0,60,60,60,60,60,60,145,145,0,34.200001,0,24.700001,0.042,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:08:30,0,0,0,0,0,0,0,0,100.64,100.81,125.38,100.33,127.13,99.9,137.27,100.75,127.49,100.71,126.54,100.96,128.69,99.23,97.65,0.906,0.565667,978.554504,35,0,60,60,60,60,60,60,135,134.899994,0,14.5,120,100.099998,1.389,0.598368,71.900002,4.334236,5.73,0.096997,-0.252937,11.342,12.906,2.6951,2.951076,3.093677,2.552378,4.407469, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.08,140.11,117.11,135.25,119.55,TRUE,116.72,TRUE,108.84,TRUE,118.95,TRUE,0.368667,0.361667,977.793091,38,0,60,60,60,60,60,60,145,144.899994,0,34.099998,0,24.700001,0.042,0.073367, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:09:00,0,0,0,0,0,0,0,0,100.66,100.81,125.38,100.34,127.13,99.84,137.28,100.73,127.47,100.68,126.57,100.97,128.77,99.21,97.5,0.824667,0.566,977.790466,35,0,60,60,60,60,60,60,135,134.899994,0,14.5,120,99.900002,1.389,0.632927,71.900002,4.334236,5.75,0.133495,-0.274393,11.342,12.906,2.549134,2.950513,3.090456,2.550705,4.356794, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.15,140.17,117.12,135.29,119.55,TRUE,116.73,TRUE,108.84,TRUE,118.97,TRUE,0.429667,0.355667,977.712769,38,0,60,60,60,60,60,60,145,144.899994,0,34,0,24.799999,0.042,0.066196, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:09:30,0,0,0,0,0,0,0,0,100.64,100.81,125.37,100.32,127.12,99.85,137.3,100.75,127.46,100.72,126.55,100.94,128.71,99.24,97.33,0.762333,0.503333,978.045105,35,0,60,60,60,60,60,60,135,135,0,14.5,120,99.699997,1.387,0.603221,71.800003,4.315977,5.77,0.144001,-0.245718,11.339,12.908,2.512704,2.950726,3.091678,2.548693,4.360083, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.12,140.16,117.02,135.31,119.54,TRUE,116.72,TRUE,108.83,TRUE,118.99,TRUE,0.425667,0.357,977.712769,38,0,60,60,60,60,60,60,145,144.899994,0,33.700001,0,24.799999,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:10:00,0,0,0,0,0,0,0,0,100.64,100.81,125.38,100.31,127.13,99.86,137.27,100.73,127.48,100.7,126.54,100.93,128.74,99.23,97.14,0.893,0.496667,977.875305,38,0,60,60,60,60,60,60,135,135,0,14.5,120,99.599998,1.387,0.452553,71.800003,4.315977,5.79,0.151691,-0.244457,11.339,12.908,2.549134,2.95102,3.093464,2.546908,4.398391, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.13,140.18,117.12,135.3,119.54,TRUE,116.73,TRUE,108.84,TRUE,118.95,TRUE,0.419333,0.366667,977.712769,38,0,60,60,60,60,60,60,145,145,0,33.5,0,24.799999,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:10:30,0,0,0,0,0,0,0,0,100.65,100.83,125.39,100.3,127.13,99.84,137.27,100.72,127.47,100.68,126.55,100.88,128.76,99.22,96.97,0.818,0.538667,978.554504,38,0,60,60,60,60,60,60,135,135,0,14.5,120,99.400002,1.387,-0.06529,71.75,4.296928,5.82,0.148902,-0.125633,11.335,12.909,2.695109,2.950626,3.091208,2.545549,4.377362, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.1,140.24,117.13,135.34,119.54,TRUE,116.72,TRUE,108.86,TRUE,118.99,TRUE,0.416667,0.354,977.712769,38,0,60,60,60,60,60,60,145,145,0,33.400002,0,24.799999,0.04,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:11:00,0,0,0,0,0,0,0,0,100.66,100.77,125.37,100.34,127.1,99.86,137.18,100.7,127.44,100.66,126.56,100.84,128.73,99.17,96.81,0.744667,0.517333,978.384705,38,0,60,60,60,60,60,60,135,135,0,14.5,120,99.300003,1.387,-0.066568,71.75,4.296928,5.84,0.149134,-0.1443,3,12.909,2.879997,2.950068,3.087272,2.543785,4.374566, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.11,140.26,117.11,135.35,119.54,TRUE,116.71,TRUE,108.83,TRUE,118.99,TRUE,0.422,0.349,977.672607,38,0,60,60,60,60,60,60,145,145,0,33.400002,0,24.799999,0.044,0.086371, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:11:30,0,0,0,0,0,0,0,0,100.63,100.82,125.38,100.35,127.13,99.87,137.23,100.72,127.44,100.69,126.44,100.87,128.68,99.21,96.64,0.806,0.502,978.214905,38,0,60,60,60,60,60,60,135,134.899994,0,14.5,120,99.099998,1.387,-0.058534,71.699997,4.296351,5.86,0.094836,-0.18145,11.331,12.909,2.549134,2.95017,3.088118,2.542516,4.442018, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.1,140.23,117.12,135.32,119.54,TRUE,116.72,TRUE,108.83,TRUE,118.98,TRUE,0.423667,0.357333,977.752808,38,0,60,60,60,60,60,60,145,145,0,33.099998,0,24.799999,0.044,-0.069595, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:12:00,0,0,0,0,0,0,0,0,100.7,100.83,125.36,100.34,127.12,99.94,137.21,100.73,127.42,100.7,126.52,100.88,128.7,99.23,96.48,0.863,0.558333,978.130066,38,0,60,60,60,60,60,60,135,134.899994,0,14.5,120,99,1.384,-0.040439,71.699997,4.296351,0,0.067034,-0.23755,11.327,12.909,2.512704,2.95019,3.088204,2.541182,4.441573, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.12,140.3,117.11,135.36,119.54,TRUE,116.72,TRUE,108.83,TRUE,119,TRUE,0.402333,0.358667,977.752808,38,0,60,60,60,60,60,60,145,145,0,32.900002,0,24.799999,0.044,-0.026086, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:12:30,0,0,0,0,0,0,0,0,100.69,100.82,125.37,100.22,127.14,99.94,137.19,100.74,127.43,100.72,126.59,100.89,128.74,99.24,96.28,0.776333,0.605667,977.960266,38,0,60,60,60,60,60,60,135,135,0,14.6,120,98.900002,1.383,-0.056631,71.599998,4.303616,5.91,0.046885,-0.275995,11.323,12.914,2.549134,2.950106,3.087307,2.538372,4.472221, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.75,119.12,140.33,117.13,135.38,119.53,TRUE,116.74,TRUE,108.85,TRUE,118.98,TRUE,0.441667,0.354,977.712769,38,0,60,60,60,60,60,60,145,145,0,32.799999,0,24.9,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:13:00,0,0,0,0,0,0,0,0,100.65,100.82,125.27,100.32,127.07,99.92,137.15,100.72,127.35,100.7,126.54,100.87,128.72,99.23,96.24,0.932333,0.605333,977.620667,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,98.800003,1.382,-0.139405,71.599998,4.303616,5.93,0.107888,-0.36253,0.3187,0.914,2.695109,2.949549,3.084495,2.53684,4.476862, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.07,140.35,117.13,135.39,119.56,TRUE,116.74,TRUE,108.84,TRUE,118.97,TRUE,0.430667,0.356,977.712769,38,0,60,60,60,60,60,60,145,144.899994,0,32.700001,0,24.9,0.044,0.073766, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:13:30,0,0,0,0,0,0,0,0,100.62,100.8,125.35,100.32,127.12,99.87,137.2,100.73,127.43,100.72,126.54,100.84,128.75,99.23,96.2,0.761667,0.601333,978.554504,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,98.699997,1.38,-0.146954,71.550003,4.202318,5.96,0.12596,-0.364223,11.318,0.914,2.879997,2.948467,3.088894,2.53689,4.483887, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.1,140.38,117.12,135.47,119.54,TRUE,116.72,TRUE,108.83,TRUE,118.95,TRUE,0.43,0.361333,977.752808,38,0,60,60,60,60,60,60,145,144.899994,0,32.5,0,24.9,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:14:00,0,0,0,0,0,0,0,0,100.7,100.88,125.35,100.38,127.12,99.96,137.21,100.72,127.41,100.7,126.51,100.87,128.7,99.22,96.12,0.810667,0.489667,978.554504,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,98.599998,1.379,-0.15824,71.550003,4.202318,5.98,-246.66906,-23.24486,11.314,12.91,2.879997,2.949335,3.087353,2.535306,4.490866, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.13,140.39,117.12,135.45,119.55,TRUE,116.72,TRUE,108.83,TRUE,118.98,TRUE,0.429667,0.354,977.752808,38,0,60,60,60,60,60,60,145,145,0,32.299999,0,24.9,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:14:30,0,0,0,0,0,0,0,0,100.66,100.82,125.35,100.32,127.15,99.93,137.21,100.72,127.43,100.7,126.54,100.9,128.71,99.23,96.05,0.879,0.519333,978.045105,38,0,60,60,60,60,60,60,135,135,0,14.6,120,98.5,1.38,-0.168066,71.449997,4.255912,0,-180.157985,-0.372963,11.308,12.918,2.879997,2.949739,3.085374,2.533703,4.469475, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.12,140.41,117.13,135.46,119.55,TRUE,116.69,TRUE,108.84,TRUE,118.98,TRUE,0.423,0.358667,977.793091,38,0,60,60,60,60,60,60,145,144.899994,0,32.200001,0,24.9,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:15:00,0,0,0,0,0,0,0,0,100.66,100.86,125.36,100.37,127.13,99.97,137.21,100.72,127.42,100.7,126.53,100.9,128.73,99.23,95.88,0.831,0.503333,978.384705,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,98.300003,1.381,-0.136397,71.449997,4.255912,6.04,0.116079,-0.430694,11.308,12.918,2.879997,2.949143,3.087493,2.532203,4.486529, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.1,140.46,117.14,135.47,119.55,TRUE,116.73,TRUE,108.84,TRUE,118.96,TRUE,0.423667,0.350333,977.712769,38,0,60,60,60,60,60,60,145,145,0,32.099998,0,24.9,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:15:30,0,0,0,0,0,0,0,0,100.67,100.81,125.34,100.32,127.11,99.88,137.13,100.72,127.4,100.69,126.53,100.86,128.7,99.24,95.79,0.814,0.462333,978.214905,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,98.199997,1.379,-0.047271,71.400002,4.193007,6.06,0.130448,-0.350635,11.308,2.9202,2.879997,2.949211,3.086164,2.531227,4.473786, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.83,119.11,140.44,117.12,135.47,119.56,TRUE,116.73,TRUE,108.83,TRUE,118.98,TRUE,0.436,0.360667,977.752808,38,0,60,60,60,60,60,60,145,145,0,32,0,25,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:16:00,0,0,0,0,0,0,0,0,100.66,100.82,125.35,100.21,127.12,99.89,137.13,100.7,127.38,100.69,126.49,100.88,128.66,99.21,95.65,0.835,0.51,978.299866,38,0,60,60,60,60,60,60,135,135,0,14.6,120,98.099998,1.379,-0.033678,71.400002,4.193007,6.09,78.469335,-0.30676,11.302,12.922,3.064894,2.949177,3.086417,2.528037,4.436949, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.11,140.48,117.14,135.48,119.56,TRUE,116.73,TRUE,108.85,TRUE,118.97,TRUE,0.43,0.362,977.793091,38,0,60,60,60,60,60,60,145,144.899994,0,31.799999,0,25,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:16:30,0,0,0,0,0,0,0,0,100.61,100.81,125.36,100.26,127.19,99.88,137.18,100.69,127.45,100.67,126.5,100.89,128.68,99.2,95.45,0.876333,0.504,978.045105,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,98,1.379,-0.037319,71.300003,4.293243,6.12,174.815254,-0.311069,11.3,12.923,3.312011,2.949546,3.086964,2.526516,4.462945, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.13,140.47,117.12,135.46,119.55,TRUE,116.73,TRUE,108.84,TRUE,119.01,TRUE,0.438667,0.362667,977.793091,38,0,60,60,60,60,60,60,145,145,0,31.700001,0,25,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:17:00,0,0,0,0,0,0,0,0,100.71,100.91,125.33,100.41,127.14,99.99,137.1,100.71,127.36,100.69,126.49,100.88,128.67,99.26,95.31,0.899667,0.570333,978.130066,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,97.900002,1.378,-0.020526,71.300003,4.293243,6.15,0.250786,-0.327508,11,12.923,3.481576,2.949582,3.085434,2.526215,4.467401, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.09,140.49,117.13,135.52,119.56,TRUE,116.74,TRUE,108.85,TRUE,118.97,TRUE,0.447,0.359333,977.752808,38,0,60,60,60,60,60,60,145,145,0,31.6,0,25,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:17:30,0,0,0,0,0,0,0,0,100.7,100.83,125.3,100.39,127.07,99.85,137.06,100.7,127.34,100.71,126.52,100.89,128.69,99.2,95.24,0.755667,0.488,978.639465,38,0,60,60,60,60,60,60,135,135,0,14.6,120,97.800003,1.379,-0.036405,71.25,4.278893,6.18,0.210628,-0.280587,11,12.924,-155.069685,2.950117,3.086753,2.525418,4.430567, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.13,140.54,117.13,135.53,119.56,TRUE,116.73,TRUE,108.8,TRUE,118.97,TRUE,0.438333,0.359667,977.793091,38,0,60,60,60,60,60,60,145,145,0,31.5,0,25,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:18:00,0,0,0,0,0,0,0,0,100.65,100.81,125.32,100.38,127.11,99.87,137.06,100.71,127.34,100.72,126.45,100.89,128.62,99.23,95.11,0.788333,0.574667,978.299866,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,97.699997,1.377,-0.049554,71.25,4.278893,6.21,0.143841,-4.686285,11.292,12.926,-51.956909,2.949287,3.087829,2.524099,4.455614, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.11,140.51,117.08,135.51,119.54,TRUE,116.71,TRUE,108.83,TRUE,118.94,TRUE,0.428667,0.360667,977.752808,38,0,60,60,60,60,60,60,145,144.899994,0,31.4,0,25,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:18:30,0,0,0,0,0,0,0,0,100.69,100.82,125.29,100.36,127.01,99.9,137.05,100.7,127.32,100.68,126.48,100.87,128.66,99.26,94.99,0.888667,0.611667,978.130066,38,0,60,60,60,60,60,60,135,134.899994,0,14.6,120,97.599998,1.379,-0.046739,71.199997,4.423937,6.25,0.12484,-0.352676,11.289,12.927,53.424554,2.948663,3.088681,2.52359,4.437584, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.08,140.54,117.11,135.53,119.54,TRUE,116.71,TRUE,108.83,TRUE,118.96,TRUE,0.444,0.362667,977.752808,38,0,60,60,60,60,60,60,145,144.899994,0,31.299999,0,25,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
13:19:00,0,0,0,0,0,0,0,0,100.71,100.81,125.29,100.36,127.07,99.82,137,100.71,127.28,100.71,126.44,100.87,128.63,99.23,94.93,0.974,0.577667,978.384705,38,0,60,60,60,60,60,60,135,135,0,14.6,120,97.5,1.377,-0.021231,71.199997,4.423937,84,0.122656,-0.349717,11.286,12.928,-42.885837,2.948913,3.084916,2.522696,4.417686, TRUE , FALSE , FALSE , FALSE , TRUE , FALSE , TRUE , TRUE ,TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.11,140.47,117.12,135.59,119.54,TRUE,116.72,TRUE,108.84,TRUE,118.98,TRUE,0.441667,0.351667,977.793091,38,0,60,60,60,60,60,60,145,145,0,31.200001,0,25.1,0.044,0, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE 
